CHROMOSOME	START_POS	END_POS	STRAND	GENE	OVERLAP
chr22	35796115	35820495	+	MCM5	N
chr22	35937351	35950045	+	RASD2	N
chr22	36002810	36019401	-	MB	N
chr22	36044423	36064456	+	APOL6	N
chr22	36113918	36125529	+	APOL5	N
chr22	36134782	36424585	-	RBFOX2	N
chr22	36536370	36562225	-	APOL3	N
chr22	36585175	36600879	-	APOL4	N
chr22	36622254	36636000	-	APOL2	N
chr22	36649116	36663577	+	APOL1	N
chr22	36677322	36784112	-	MYH9	Y
chr22	36682892	36682953	-	MIR6819	Y
chr22	36863092	36877687	-	TXN2	N
chr22	36883232	36903148	-	FOXRED2	N
chr22	36906896	36925277	-	EIF3D	N
chr22	36956915	37098690	-	CACNG2	N
chr22	37099920	37163133	+	LOC105373021	Y
chr22	37154245	37172177	-	IFT27	Y
chr22	37196744	37215517	-	PVALB	N
chr22	37257029	37274059	+	NCF4	N
chr22	37309674	37336479	+	CSF2RB	N
chr22	37361288	37364213	+	LL22NC01-81G9.3	N
chr22	37387159	37403877	-	TEX33	N
chr22	37406899	37416224	-	TST	Y
chr22	37415682	37425863	+	MPST	Y
chr22	37447775	37459430	+	KCTD17	N
chr22	37461475	37505603	-	TMPRSS6	N
chr22	37521879	37545962	-	IL2RB	N
chr22	37576205	37584330	-	C1QTNF6	N
chr22	37600276	37608416	-	SSTR3	N
chr22	37621300	37640339	-	RAC2	N
chr22	37678423	37711389	+	CYTH4	N
chr22	37736684	37823505	-	ELFN2	Y
chr22	37748230	37750879	-	LOC100506271	Y
chr22	37865100	37882478	-	MFNG	N
chr22	37886399	37915210	-	CARD10	N
chr22	37956470	37965410	+	CDC42EP1	N
chr22	37966252	37976024	-	LGALS2	N
chr22	38004480	38029571	+	GGA1	N
chr22	38035683	38052050	+	SH3BP1	Y
chr22	38037838	38054384	-	LOC101927051	Y
chr22	38054736	38062939	+	PDXP	N
chr22	38071612	38075809	+	LGALS1	N
chr22	38082343	38089485	+	NOL12	N
chr22	38092994	38172563	+	TRIOBP	N
chr22	38201113	38203443	+	H1F0	N
chr22	38203911	38213183	+	GCAT	N
chr22	38219388	38221502	+	GALR3	N
chr22	38226861	38240353	-	ANKRD54	Y
chr22	38240278	38240378	-	MIR658	Y
chr22	38243684	38243781	-	MIR659	N
chr22	38245378	38284789	+	EIF3L	N
chr22	38302154	38338465	+	MICALL1	N
chr22	38339056	38349676	-	C22orf23	Y
chr22	38349669	38437922	+	POLR2F	Y
chr22	38363569	38363631	+	MIR6820	Y
chr22	38368318	38380539	-	SOX10	Y
chr22	38384800	38384860	+	MIR4534	Y
chr22	38453261	38471708	+	PICK1	N
chr22	38474143	38479170	-	SLC16A8	N
chr22	38480895	38506676	-	BAIAP2L2	N
chr22	38507501	38577836	-	PLA2G6	N
chr22	38597938	38612517	+	MAFF	N
chr22	38615297	38669040	-	TMEM184B	Y
chr22	38620485	38620727	-	SNORA92	Y
chr22	38686696	38714089	-	CSNK1E	Y
chr22	38686696	38794527	-	LOC400927-CSNK1E	Y
chr22	38740669	38794931	-	LOC400927	Y
chr22	38822332	38851205	-	KCNJ4	N
chr22	38864066	38879452	+	KDELR3	Y
chr22	38879442	38902345	-	DDX17	Y
chr22	38914953	38966201	-	DMC1	N
chr22	38966504	38967363	+	LOC105373031	N
chr22	38974124	39052634	-	FAM227A	N
chr22	39052657	39069855	+	CBY1	N
chr22	39077953	39080766	+	TOMM22	N
chr22	39081547	39096459	-	JOSD1	N
chr22	39101806	39129592	+	GTPBP1	N
chr22	39130718	39152024	-	SUN2	N
chr22	39174512	39190161	-	DNAL4	N
chr22	39214455	39240017	-	NPTXR	N
chr22	39257431	39268339	-	CBX6	N
chr22	39353526	39359188	+	APOBEC3A	Y
chr22	39353526	39388783	+	APOBEC3A_B	Y
chr22	39378403	39388784	+	APOBEC3B	Y
chr22	39387563	39394225	-	APOBEC3B-AS1	Y
chr22	39410264	39414825	+	APOBEC3C	N
chr22	39417117	39429256	+	APOBEC3D	N
chr22	39436672	39451975	+	APOBEC3F	N
chr22	39473009	39483748	+	APOBEC3G	N
chr22	39493228	39500072	+	APOBEC3H	N
chr22	39526778	39548538	-	CBX7	N
chr22	39619363	39641060	-	PDGFB	N
chr22	39708886	39715670	-	RPL3	Y
chr22	39709823	39709916	-	SNORD83B	Y
chr22	39711217	39711312	-	SNORD83A	Y
chr22	39712846	39712901	-	SNORD139	Y
chr22	39715056	39715118	-	SNORD43	Y
chr22	39745953	39781593	+	SYNGR1	N
chr22	39795758	39833132	+	TAB1	Y
chr22	39828164	39833133	+	LOC100506472	Y
chr22	39853324	39888199	+	MGAT3	Y
chr22	39871811	39872827	-	MGAT3-AS1	Y
chr22	39896104	39914139	+	MIEF1	N
chr22	39916563	39918691	+	ATF4	N
chr22	39925097	39928860	-	RPS19BP1	N
chr22	39966757	40085740	+	CACNA1I	N
chr22	40139048	40289794	-	ENTHD1	N
chr22	40297085	40369346	+	GRAP2	N
chr22	40390952	40426043	+	FAM83F	N
chr22	40428335	40432581	+	LOC100130899	N
chr22	40440820	40731812	+	TNRC6B	N
chr22	40742503	40762752	+	ADSL	N
chr22	40766565	40806293	+	SGSM3	Y
chr22	40806284	41032723	-	MKL1	Y
chr22	40917803	40922711	+	LOC101927257	Y
chr22	41075181	41078818	+	MCHR1	N
chr22	41165633	41215403	-	SLC25A17	Y
chr22	41209886	41209962	-	MIR4766	Y
chr22	41220538	41253012	-	ST13	N
chr22	41253084	41328823	+	XPNPEP3	Y
chr22	41255553	41258130	-	DNAJB7	Y
chr22	41347350	41369019	+	RBX1	N
chr22	41469611	41469725	-	SNORD140	N
chr22	41488516	41488570	+	MIR1281	N
chr22	41488613	41576081	+	EP300	N
chr22	41581218	41593505	-	EP300-AS1	N
chr22	41601312	41627275	+	L3MBTL2	Y
chr22	41625513	41636935	-	CHADL	Y
chr22	41640780	41698217	-	RANGAP1	Y
chr22	41648995	41649054	-	MIR6889	Y
chr22	41697506	41756151	+	ZC3H7B	Y
chr22	41763336	41795332	+	TEF	N
chr22	41829491	41843027	-	TOB2	N
chr22	41855720	41864708	-	PHF5A	N
chr22	41865128	41924993	+	ACO2	Y
chr22	41921805	41940610	-	POLR3H	Y
chr22	41947712	41956887	-	LOC105373044	N
chr22	41957013	41972670	+	CSDC2	N
chr22	41972889	41985871	-	PMM1	N
chr22	41994031	42017061	-	DESI1	N
chr22	42017166	42060052	+	XRCC6	N
chr22	42069936	42084913	-	SNU13	N
chr22	42086546	42094140	+	C22orf46	N
chr22	42095517	42195459	+	MEI1	N
chr22	42196625	42222303	+	CCDC134	N
chr22	42229082	42303312	+	SREBF2	Y
chr22	42296947	42297016	+	MIR33A	Y
chr22	42305557	42310671	-	SHISA8	N
chr22	42319225	42319301	-	MIR378I	N
chr22	42321035	42322821	-	TNFRSF13C	N
chr22	42334724	42343168	-	CENPM	N
chr22	42348190	42354946	+	LINC00634	N
chr22	42372930	42394225	+	SEPT3	N
chr22	42394728	42424477	+	WBP2NL	N
chr22	42454337	42466846	-	NAGA	N
chr22	42470254	42475442	+	FAM109B	N
chr22	42475694	42480288	+	SMDT1	N
chr22	42481529	42486888	-	NDUFA6	N
chr22	42486936	42521354	+	NDUFA6-AS1	N
chr22	42522500	42526883	-	LOC101929829	Y
chr22	42522500	42526883	-	CYP2D6	Y
chr22	42536213	42540576	-	CYP2D7	N
chr22	42556018	42679933	-	TCF20	Y
chr22	42665758	42670868	+	OGFRP1	Y
chr22	42760405	42765214	-	LINC01315	N
chr22	42776413	42828401	-	NFAM1	N
chr22	42896584	42908566	+	SERHL	Y
chr22	42904340	42915829	-	RRP7A	Y
chr22	42949867	42970388	+	SERHL2	Y
chr22	42969265	42978017	-	RRP7BP	Y
chr22	42979726	43010968	-	POLDIP3	N
chr22	43011250	43011399	+	RNU12	N
chr22	43013845	43045405	-	CYB5R3	Y
chr22	43035808	43036607	-	ATP5L2	Y
chr22	43088120	43117307	-	A4GALT	N
chr22	43192531	43253408	-	ARFGAP3	N
chr22	43265771	43411184	-	PACSIN2	N
chr22	43434590	43448371	+	LOC100506679	Y
chr22	43435522	43485434	-	TTLL1	Y
chr22	43506753	43525718	+	BIK	N
chr22	43528211	43539403	-	MCAT	N
chr22	43547519	43559248	+	TSPO	N
chr22	43562627	43583137	-	TTLL12	N
chr22	43599228	43739394	-	SCUBE1	Y
chr22	43608679	43609667	+	LOC105373051	Y
chr22	43671947	43679832	+	LOC101927447	Y
chr22	43808019	43902800	+	MPPED1	N
chr22	43912133	43932485	+	EFCAB6-AS1	Y
chr22	43924623	44208217	-	EFCAB6	Y
chr22	44220386	44258378	-	SULT4A1	N
chr22	44275557	44287893	-	PNPLA5	N
chr22	44319618	44343448	+	PNPLA3	N
chr22	44351260	44392412	+	SAMM50	N
chr22	44395090	44565112	+	PARVB	N
chr22	44568835	44604349	+	PARVG	N
chr22	44639556	44708731	-	KIAA1644	N
chr22	44839206	44840668	+	LOC101927526	N
chr22	44888449	44894005	-	LDOC1L	N
chr22	44965219	44968329	+	LINC00207	N
chr22	45002207	45021299	-	LINC00229	N
chr22	45064426	45133561	+	PRR5	Y
chr22	45098077	45258664	+	PRR5-ARHGAP8	Y
chr22	45148437	45258664	+	ARHGAP8	Y
chr22	45277042	45405809	-	PHF21B	N
chr22	45529638	45559662	-	NUP50-AS1	N
chr22	45559725	45583890	+	NUP50	N
chr22	45588122	45636650	-	KIAA0930	Y
chr22	45596834	45596900	-	MIR1249	Y
chr22	45680867	45691755	+	UPK3A	N
chr22	45705080	45737836	+	FAM118A	N
chr22	45739944	45809500	-	SMC1B	N
chr22	45809571	45828302	+	RIBC2	N
chr22	45898718	45997014	+	FBLN1	N
chr22	46000311	46001527	-	LINC01589	N
chr22	46067677	46241187	+	ATXN10	Y
chr22	46156403	46156478	+	MIR4762	Y
chr22	46316247	46373008	-	WNT7B	N
chr22	46402495	46406657	+	LOC730668	N
chr22	46435786	46440748	-	LINC00899	N
chr22	46446338	46450024	-	PRR34	Y
chr22	46449725	46454402	+	PRR34-AS1	Y
chr22	46481876	46509808	+	MIRLET7BHG	Y
chr22	46486923	46487006	+	MIR3619	Y
chr22	46508628	46508702	+	MIRLET7A3	Y
chr22	46509445	46509537	+	MIR4763	Y
chr22	46509565	46509648	+	MIRLET7B	Y
chr22	46546498	46639653	+	PPARA	N
chr22	46639909	46646193	-	CDPF1	N
chr22	46651559	46659219	-	PKDREJ	N
chr22	46663860	46689905	+	TTC38	N
chr22	46691039	46692557	-	GTSE1-AS1	N
chr22	46692637	46726707	+	GTSE1	N
chr22	46731297	46753237	+	TRMU	N
chr22	46756730	46933067	-	CELSR1	N
chr22	47016298	47075688	+	GRAMD4	N
chr22	47080306	47134152	-	CERK	N
chr22	47158513	47571342	+	TBC1D22A	Y
chr22	47309987	47311938	-	TBC1D22A-AS1	Y
chr22	47857047	47882860	-	LL22NC03-75H12.2	N
chr22	48016791	48027318	-	LINC00898	N
chr22	48027422	48251349	+	LOC284930	N
chr22	48670175	48670227	+	MIR3201	N
chr22	48885271	49147747	+	FAM19A5	Y
chr22	48934711	48943199	-	LOC284933	Y
chr22	49176106	49176165	+	MIR4535	N
chr22	49262581	49294198	+	LINC01310	N
chr22	49808173	50051190	-	C22orf34	Y
chr22	49937040	49937114	-	MIR3667	Y
chr22	50166925	50221196	-	BRD1	N
chr22	50247496	50283726	+	ZBED4	N
chr22	50296853	50312106	-	ALG12	N
chr22	50312277	50321188	+	CRELD2	N
chr22	50354142	50357720	+	PIM3	Y
chr22	50356513	50356587	+	MIR6821	Y
chr22	50432941	50451055	-	IL17REL	N
chr22	50497819	50524358	-	MLC1	N
chr22	50528434	50600116	+	MOV10L1	N
chr22	50609159	50618724	+	PANX2	N
chr22	50624340	50638028	+	TRABD	N
chr22	50639407	50656045	+	SELO	N
chr22	50656117	50683400	-	TUBGCP6	N
chr22	50683612	50689834	-	HDAC10	N
chr22	50691330	50700188	-	MAPK12	N
chr22	50702141	50708822	-	MAPK11	N
chr22	50713407	50746001	-	PLXNB2	N
chr22	50750391	50765489	-	DENND6B	N
chr22	50781745	50883518	+	PPP6R2	Y
chr22	50883430	50913500	-	SBF1	Y
chr22	50920152	50924866	+	ADM2	N
chr22	50925212	50928750	+	MIOX	N
chr22	50941375	50946135	-	LMF2	N
chr22	50946644	50963209	+	NCAPH2	Y
chr22	50961996	50964868	-	SCO2	Y
chr22	50964180	50968514	-	TYMP	Y
chr22	50968837	50971008	-	ODF3B	N
chr22	50986461	50989452	+	KLHDC7B	N
chr22	50989540	51001328	-	SYCE3	N
chr22	51007289	51017096	-	CPT1B	Y
chr22	51007289	51021428	-	CHKB-CPT1B	Y
chr22	51017386	51021428	-	CHKB	Y
chr22	51021454	51033710	+	CHKB-AS1	N
chr22	51039113	51049979	+	MAPK8IP2	N
chr22	51061181	51066601	-	ARSA	N
chr22	51113069	51171640	+	SHANK3	N
chr22	51174256	51176597	-	LOC105373100	N
chr22	51176651	51183727	+	ACR	N
chr22	51195513	51238065	+	RPL23AP82	Y
chr22	51205919	51222087	-	RABL2B	Y
chr3	65430	66175	+	LOC102723448	N
chr3	238278	451097	+	CHL1	Y
chr3	405055	427478	-	CHL1-AS1	Y
chr3	633787	887698	+	LINC01266	N
chr3	1134341	1445292	+	CNTN6	N
chr3	2140549	3099645	+	CNTN4	Y
chr3	2152092	2185925	-	CNTN4-AS2	Y
chr3	3081344	3102829	-	CNTN4-AS1	Y
chr3	3108007	3152058	-	IL5RA	N
chr3	3168599	3190706	+	TRNT1	N
chr3	3191316	3221401	-	CRBN	N
chr3	3841114	3891518	+	LRRN1	N
chr3	4344987	4358949	+	SETMAR	N
chr3	4402828	4508966	-	SUMF1	N
chr3	4532000	4534847	-	ITPR1-AS1	N
chr3	4535031	4889524	+	ITPR1	Y
chr3	4790877	4793274	-	EGOT	Y
chr3	4938492	5021646	-	BHLHE40-AS1	Y
chr3	5021096	5026865	+	BHLHE40	Y
chr3	5163929	5222601	+	ARL8B	N
chr3	5229358	5261650	+	EDEM1	N
chr3	5291861	5291940	-	MIR4790	N
chr3	6674044	6847136	-	GRM7-AS3	N
chr3	6902801	7783218	+	GRM7	Y
chr3	6934323	6935704	-	GRM7-AS2	Y
chr3	7561427	7576971	-	GRM7-AS1	Y
chr3	7994491	8057994	-	LOC101927394	N
chr3	8262833	8543344	-	LMCD1-AS1	N
chr3	8543492	8609811	+	LMCD1	N
chr3	8613467	8616354	+	LINC00312	N
chr3	8661085	8693764	-	SSUH2	N
chr3	8775485	8788451	+	CAV3	N
chr3	8792094	8811300	-	OXTR	N
chr3	8918879	9005159	-	RAD18	N
chr3	9022275	9291369	-	SRGAP3	Y
chr3	9234176	9236137	+	LOC101927416	Y
chr3	9258578	9261192	+	SRGAP3-AS3	Y
chr3	9404716	9428475	+	THUMPD3	Y
chr3	9426947	9439178	-	THUMPD3-AS1	Y
chr3	9439383	9519838	+	SETD5	N
chr3	9540044	9595486	-	LHFPL4	N
chr3	9691116	9744078	+	MTMR14	N
chr3	9745490	9771592	+	CPNE9	N
chr3	9773412	9789701	+	BRPF1	N
chr3	9791627	9808353	+	OGG1	Y
chr3	9799028	9811668	-	CAMK1	Y
chr3	9821647	9834695	-	TADA3	Y
chr3	9834178	9848789	+	ARPC4	Y
chr3	9834231	9878040	+	ARPC4-TTLL3	Y
chr3	9851643	9878040	+	TTLL3	Y
chr3	9879532	9885702	-	RPUSD3	N
chr3	9908393	9921938	-	CIDEC	N
chr3	9932270	9936031	+	JAGN1	N
chr3	9944295	9958084	+	IL17RE	N
chr3	9958757	9975305	+	IL17RC	N
chr3	9975523	9987097	+	CRELD1	N
chr3	9987225	9994099	-	PRRT3	Y
chr3	9989087	9996471	+	PRRT3-AS1	Y
chr3	10004363	10052932	-	EMC3	Y
chr3	10028576	10048687	+	EMC3-AS1	Y
chr3	10048101	10052779	-	LOC401052	Y
chr3	10059236	10067820	-	CIDECP	N
chr3	10068070	10143621	+	FANCD2	Y
chr3	10123003	10149915	-	FANCD2OS	Y
chr3	10157332	10168874	+	BRK1	N
chr3	10183318	10195354	+	VHL	N
chr3	10206562	10285427	+	IRAK2	N
chr3	10290176	10322906	+	TATDN2	Y
chr3	10322635	10335133	+	GHRLOS	Y
chr3	10326102	10327430	+	LINC00852	Y
chr3	10327433	10334631	-	GHRL	Y
chr3	10342612	10362872	-	SEC13	N
chr3	10365706	10547268	-	ATP2B2	Y
chr3	10371912	10371969	+	MIR378B	Y
chr3	10436172	10436246	-	MIR885	Y
chr3	10667700	10668492	-	ATP2B2-IT2	N
chr3	10801168	10805877	-	LINC00606	N
chr3	10857884	10982419	+	SLC6A11	N
chr3	11034419	11080935	+	SLC6A1	Y
chr3	11047783	11060910	-	SLC6A1-AS1	Y
chr3	11178778	11304939	+	HRH1	N
chr3	11314009	11599139	+	ATG7	Y
chr3	11597540	11762242	-	VGLL4	Y
chr3	11831915	11888393	-	TAMM41	N
chr3	12045833	12233532	+	SYN2	Y
chr3	12194567	12200851	-	TIMP4	Y
chr3	12329348	12475855	+	PPARG	N
chr3	12525930	12581123	+	TSEN2	N
chr3	12581279	12586963	-	MKRN2OS	N
chr3	12598512	12625210	+	MKRN2	Y
chr3	12625099	12705700	-	RAF1	Y
chr3	12775028	12810956	-	TMEM40	N
chr3	12838170	12876313	+	CAND2	N
chr3	12876443	12883081	-	RPL32	Y
chr3	12881810	12881949	-	SNORA7A	Y
chr3	12919020	12926710	-	LOC105376955	N
chr3	12938541	13114617	-	IQSEC1	N
chr3	13357729	13461819	-	NUP210	N
chr3	13518487	13521553	-	HDAC11-AS1	N
chr3	13521714	13547924	+	HDAC11	N
chr3	13590624	13679922	+	FBLN2	Y
chr3	13659880	13660048	+	SNORA93	Y
chr3	13692220	13788132	+	LINC00620	N
chr3	13860081	13921618	-	WNT7A	N
chr3	13974552	13978444	+	FGD5P1	N
chr3	13978806	14107481	+	TPRXL	N
chr3	14153576	14166371	-	CHCHD4	N
chr3	14166439	14185180	+	TMEM43	N
chr3	14186647	14220172	-	XPC	N
chr3	14220227	14239869	+	LSM3	N
chr3	14389950	14394068	-	LINC01267	N
chr3	14444075	14530857	+	SLC6A6	Y
chr3	14530618	14581850	-	GRIP2	Y
chr3	14693252	14714166	+	CCDC174	N
chr3	14716605	14814543	+	C3orf20	N
chr3	14840837	14852921	-	LOC152274	N
chr3	14860468	14976072	+	FGD5	N
chr3	14984285	14989948	-	FGD5-AS1	Y
chr3	14989090	15090786	+	NR2C2	Y
chr3	15083757	15106844	-	MRPS25	Y
chr3	15111575	15140664	-	RBSN	N
chr3	15206868	15247466	-	COL6A4P1	N
chr3	15247732	15294423	+	CAPN7	N
chr3	15295690	15306005	+	SH3BP5-AS1	Y
chr3	15295862	15382901	-	SH3BP5	Y
chr3	15451266	15469054	-	METTL6	N
chr3	15469063	15484120	+	EAF1	N
chr3	15491639	15563258	-	COLQ	Y
chr3	15537745	15537815	-	MIR4270	Y
chr3	15602210	15643359	-	HACL1	Y
chr3	15642858	15687328	+	BTD	Y
chr3	15708743	15901053	-	ANKRD28	Y
chr3	15738804	15738878	-	MIR3134	Y
chr3	15915277	15915356	+	MIR563	N
chr3	16215828	16273499	+	GALNT15	N
chr3	16298567	16306496	-	DPH3	N
chr3	16306666	16347594	+	OXNAD1	N
chr3	16357351	16555222	-	RFTN1	N
chr3	16577824	16582880	+	LINC00690	N
chr3	16628300	16647006	-	DAZL	N
chr3	16926451	17132098	+	PLCL2	Y
chr3	16974687	16974752	+	MIR3714	Y
chr3	17198653	17782399	-	TBC1D5	N
chr3	17784435	17787154	+	LOC105376975	N
chr3	18004063	18310410	+	LOC339862	N
chr3	18386879	18487080	-	SATB1	Y
chr3	18486728	18571606	+	SATB1-AS1	Y
chr3	19190016	19577135	+	KCNH8	Y
chr3	19356339	19356423	-	MIR4791	Y
chr3	19920965	19975706	-	EFHB	N
chr3	19988571	20026667	+	RAB5A	Y
chr3	20021452	20053765	-	PP2D1	Y
chr3	20081523	20195896	+	KAT2B	Y
chr3	20179056	20179133	+	MIR3135A	Y
chr3	20202084	20227725	-	SGO1	Y
chr3	20215777	20227607	+	SGO1-AS1	Y
chr3	20383959	20392420	+	LOC101927829	N
chr3	21447217	21448177	+	VENTXP7	N
chr3	21462489	21792816	-	ZNF385D	Y
chr3	21584280	21621451	+	ZNF385D-AS1	Y
chr3	21998630	22021320	+	ZNF385D-AS2	N
chr3	23236560	23244484	-	UBE2E2-AS1	N
chr3	23244783	23632296	+	UBE2E2	Y
chr3	23375625	23648882	+	MIR548AC	Y
chr3	23845514	23848396	-	UBE2E1-AS1	Y
chr3	23847383	23933131	+	UBE2E1	Y
chr3	23933571	23958537	-	NKIRAS1	Y
chr3	23958294	23965187	+	RPL15	Y
chr3	23986750	24022109	+	NR1D2	N
chr3	24141464	24144738	-	LINC00691	N
chr3	24158644	24536313	-	THRB	Y
chr3	24192814	24231447	+	LOC101927854	Y
chr3	24535577	24541502	+	THRB-AS1	Y
chr3	24562852	24562926	-	MIR4792	N
chr3	24870813	25639422	+	RARB	Y
chr3	25424595	25426418	-	LOC105376997	Y
chr3	25639395	25705863	-	TOP2B	Y
chr3	25706363	25706430	-	MIR4442	N
chr3	25760434	25831530	-	NGLY1	N
chr3	25831562	25836025	+	OXSM	N
chr3	25900022	25915186	-	LINC00692	N
chr3	26664296	26752265	+	LRRC3B	N
chr3	27152393	27410951	-	NEK10	N
chr3	27414211	27525911	-	SLC4A7	N
chr3	27757439	27764206	-	EOMES	N
chr3	27872376	27875627	-	LOC100996624	N
chr3	28283123	28361263	+	CMC1	N
chr3	28363843	28390618	-	AZI2	N
chr3	28390639	28567857	+	ZCWPW2	N
chr3	28616768	28799828	+	LINC00693	N
chr3	29305684	29322430	-	RBMS3-AS3	N
chr3	29322802	30051886	+	RBMS3	Y
chr3	29968301	29975647	-	RBMS3-AS1	Y
chr3	30647993	30735633	+	TGFBR2	N
chr3	30767691	30936153	-	GADL1	N
chr3	31203195	31203279	-	MIR466	N
chr3	31573992	31679114	+	STT3B	N
chr3	31702316	32023342	-	OSBPL10	Y
chr3	31745704	31763078	+	OSBPL10-AS1	Y
chr3	32023265	32033228	+	ZNF860	Y
chr3	32148002	32210207	+	GPD1L	N
chr3	32280170	32411817	+	CMTM8	N
chr3	32433162	32497020	+	CMTM7	N
chr3	32522803	32544403	-	CMTM6	N
chr3	32547774	32547881	-	MIR548AY	N
chr3	32567462	32612366	-	DYNC1LI1	N
chr3	32726636	32815367	+	CNOT10	N
chr3	32859509	32939318	+	TRIM71	N
chr3	32993065	32996403	+	CCR4	N
chr3	33038099	33138722	-	GLB1	Y
chr3	33131907	33138293	-	TMPPE	Y
chr3	33155449	33189265	+	CRTAP	N
chr3	33191536	33260707	-	SUSD5	N
chr3	33318933	33428757	+	FBXL2	N
chr3	33429828	33481897	-	UBP1	N
chr3	33537738	33759705	-	CLASP2	N
chr3	33840062	33911199	+	PDCD6IP	N
chr3	34917288	35435515	-	LOC101928135	N
chr3	35680665	35835988	+	ARPP21	Y
chr3	35785967	35786051	+	MIR128-2	Y
chr3	36421978	36589498	+	STAC	N
chr3	36753912	36781352	-	DCLK3	N
chr3	36868307	36986548	-	TRANK1	N
chr3	37027356	37034795	-	EPM2AIP1	N
chr3	37034840	37092337	+	MLH1	N
chr3	37094116	37217851	-	LRRFIP2	N
chr3	37284681	37408370	+	GOLGA4	N
chr3	37427759	37476988	+	C3orf35	N
chr3	37493812	37861281	+	ITGA9	Y
chr3	37795179	37903271	-	ITGA9-AS1	Y
chr3	37903668	38025960	+	CTDSPL	Y
chr3	38010894	38010971	+	MIR26A1	Y
chr3	38035077	38048676	+	VILL	N
chr3	38048986	38071154	-	PLCD1	N
chr3	38080695	38164232	+	DLEC1	Y
chr3	38164200	38178733	-	ACAA1	Y
chr3	38179968	38184512	+	MYD88	N
chr3	38207025	38296979	+	OXSR1	N
chr3	38307297	38319806	+	SLC22A13	N
chr3	38323784	38360066	+	SLC22A14	N
chr3	38388250	38456467	+	XYLB	N
chr3	38492517	38496311	-	ACVR2B-AS1	Y
chr3	38495789	38534633	+	ACVR2B	Y
chr3	38537762	38567796	+	EXOG	N
chr3	38589552	38691164	-	SCN5A	N
chr3	38738836	38835501	-	SCN10A	N
chr3	38887259	38995142	-	SCN11A	N
chr3	39093476	39138161	+	WDR48	Y
chr3	39138089	39149854	-	GORASP1	Y
chr3	39149151	39180394	+	TTC21A	Y
chr3	39179696	39179757	+	MIR6822	Y
chr3	39183341	39196093	-	CSRNP1	N
chr3	39224705	39234087	-	XIRP1	N
chr3	39304984	39323226	-	CX3CR1	N
chr3	39371196	39375171	+	CCR8	N
chr3	39424814	39438819	+	SLC25A38	N
chr3	39448179	39454032	+	RPSA	Y
chr3	39449881	39450030	+	SNORA6	Y
chr3	39452544	39452698	+	SNORA62	Y
chr3	39509063	39570988	+	MOBP	N
chr3	39850404	40301811	+	MYRIP	Y
chr3	40214637	40351189	-	EIF1B-AS1	Y
chr3	40351172	40353915	+	EIF1B	Y
chr3	40428646	40470117	+	ENTPD3	Y
chr3	40432441	40494799	-	ENTPD3-AS1	Y
chr3	40498782	40503863	+	RPL14	N
chr3	40518603	40531728	+	ZNF619	N
chr3	40547529	40559712	+	ZNF620	N
chr3	40566368	40581285	+	ZNF621	N
chr3	41240941	41281939	+	CTNNB1	N
chr3	41288089	42003932	-	ULK4	N
chr3	42132745	42267382	+	TRAK1	N
chr3	42299315	42307687	-	CCK	N
chr3	42438569	42452094	-	LYZL4	N
chr3	42530790	42579065	+	VIPR1	Y
chr3	42572387	42574098	-	VIPR1-AS1	Y
chr3	42589458	42642572	-	SEC22C	Y
chr3	42623331	42636490	+	SS18L2	Y
chr3	42642146	42690233	+	NKTR	Y
chr3	42653801	42695880	-	LOC101928323	Y
chr3	42695175	42709072	+	ZBTB47	Y
chr3	42727010	42733938	+	KLHL40	N
chr3	42734154	42744319	-	HHATL	N
chr3	42749873	42814745	-	CCDC13	Y
chr3	42774066	42786650	+	CCDC13-AS1	Y
chr3	42812103	42815126	+	LOC729083	Y
chr3	42824399	42846027	-	HIGD1A	N
chr3	42850963	42908775	+	ACKR2	N
chr3	42913683	42917633	-	CYP8B1	N
chr3	42947401	42960825	+	ZNF662	N
chr3	42975735	42978277	-	KRBOX1-AS1	Y
chr3	42977833	42984283	+	KRBOX1	Y
chr3	43020758	43099207	+	FAM198A	N
chr3	43120720	43147575	-	POMGNT2	N
chr3	43328003	43392634	+	SNRK	Y
chr3	43388410	43393454	-	SNRK-AS1	Y
chr3	43407817	43663560	-	ANO10	N
chr3	43732374	43764217	+	ABHD5	N
chr3	44155703	44155802	+	MIR138-1	N
chr3	44283377	44373590	+	TOPAZ1	N
chr3	44379610	44450940	+	TCAIM	N
chr3	44462623	44465517	-	LOC102724231	N
chr3	44481261	44519162	-	ZNF445	N
chr3	44540461	44552132	-	ZNF852	N
chr3	44596666	44624956	+	ZKSCAN7	N
chr3	44626455	44637557	+	ZNF660	N
chr3	44658619	44666289	-	ZNF197-AS1	N
chr3	44666510	44689963	+	ZNF197	N
chr3	44690232	44702283	+	ZNF35	N
chr3	44754134	44765323	+	ZNF502	N
chr3	44771097	44778575	+	ZNF501	N
chr3	44790235	44803173	-	KIAA1143	N
chr3	44803208	44894748	+	KIF15	N
chr3	44903379	44903473	+	MIR564	Y
chr3	44903400	44907159	+	TMEM42	Y
chr3	44916097	44956088	+	TGM4	N
chr3	44956752	45017674	-	ZDHHC3	N
chr3	45017740	45054158	+	EXOSC7	N
chr3	45067758	45077565	+	CLEC3B	N
chr3	45123765	45187914	-	CDCP1	N
chr3	45265955	45267814	-	TMEM158	N
chr3	45430074	45590328	+	LARS2	Y
chr3	45524186	45551037	-	LARS2-AS1	Y
